"","HIGHER_1","HIGHER_2","extinctOrder.","order","suborder","family","genus","maxAll","minAll","midAll","intLength"
"4951","stem Theria","stem Theria",1,"Multituberculata","","","Uzbekbaatar",93.5,86.3,89.9,7.2
"4952","stem Theria","stem Theria",1,"Symmetrodonta","","Spalacotheriidae","Spalacotheridium",86.3,83.6,84.95,2.7
"4953","stem Theria","stem Theria",1,"Symmetrodonta","","Spalacotheriidae","Symmetrodontoides",86.3,70.6,78.45,15.7
"4954","stem Theria","stem Theria",1,"Multituberculata","","Djadochtatheriidae","Mangasbaatar",83.6,72.1,77.85,11.5
"4955","stem Theria","stem Theria",1,"Multituberculata","","Djadochtatheriidae","Tombaatar",83.6,72.1,77.85,11.5
"4956","stem Theria","stem Theria",1,"Multituberculata","","Djadochtatheriidae","Catopsbaatar",83.6,70.6,77.1,13
"4957","stem Theria","stem Theria",1,"Multituberculata","","Djadochtatheriidae","Djadochtatherium",83.6,70.6,77.1,13
"4958","stem Theria","stem Theria",1,"Multituberculata","","Djadochtatheriidae","Kryptobaatar",83.6,70.6,77.1,13
"4959","stem Theria","stem Theria",1,"Multituberculata","","Sloanbaataridae","Kamptobaatar",83.6,70.6,77.1,13
"4960","stem Theria","stem Theria",1,"Multituberculata","","Sloanbaataridae","Sloanbaatar",83.6,70.6,77.1,13
"4961","stem Theria","stem Theria",1,"Multituberculata","","","Bulganbaatar",83.6,70.6,77.1,13
"4962","stem Theria","stem Theria",1,"Multituberculata","","","Chulsanbaatar",83.6,70.6,77.1,13
"4963","stem Theria","stem Theria",1,"Multituberculata","","","Nemegtbaatar",83.6,70.6,77.1,13
"4964","stem Theria","stem Theria",1,"Dryolestida","","Brandoniidae","Casamiquelia",83.6,66,74.8,17.6
"4965","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Cimolomys",69.9,66.04,67.97,3.86
"4966","stem Theria","stem Theria",1,"Dryolestida","","Dryolestidae","Groebertherium",83.6,66,74.8,17.6
"4967","stem Theria","stem Theria",1,"Meridiolestida","","Mesungulatidae","Coloniatherium",83.6,66,74.8,17.6
"4968","stem Theria","stem Theria",1,"Meridiolestida","","Mesungulatidae","Mesungulatum",83.6,66,74.8,17.6
"4969","stem Theria","stem Theria",1,"Meridiolestida","","Reigitheriidae","Reigitherium",83.6,66,74.8,17.6
"4970","stem Theria","stem Theria",1,"Dryolestida","","","Barberenia",83.6,66,74.8,17.6
"4971","stem Theria","stem Theria",1,"Dryolestida","","","Brandonia",83.6,66,74.8,17.6
"4972","stem Theria","stem Theria",1,"Meridiolestida","","","Austrotriconodon",83.6,66,74.8,17.6
"4973","stem Theria","stem Theria",1,"Meridiolestida","","","Leonardus",83.6,66,74.8,17.6
"4974","stem Theria","stem Theria",1,"Multituberculata","","","Argentodites",83.6,66,74.8,17.6
"4975","stem Theria","stem Theria",1,"Multituberculata","","","Cimexomys",69.9,65.11,67.505,4.79000000000001
"4976","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Mesodma",69.9,58.9,64.4,11
"4977","stem Theria","stem Theria",1,"","","Picopsidae","Picopsis",83.5,70.6,77.05,12.9
"4978","stem Theria","stem Theria",1,"Multituberculata","","Sloanbaataridae","Nessovbaatar",83.5,70.6,77.05,12.9
"4979","stem Theria","stem Theria",1,"","","","Zygiocuspis",83.5,70.6,77.05,12.9
"4980","stem Theria","stem Theria",1,"Multituberculata","","Cimolodontidae","Cimolodon",69.9,63.4,66.65,6.50000000000001
"4981","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Essonodon",69.9,66.04,67.97,3.86
"4982","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Meniscoessus",69.9,66.04,67.97,3.86
"4983","stem Theria","stem Theria",1,"Multituberculata","","Haramyidae","Avashishta",72.1,66,69.05,6.09999999999999
"4984","stem Theria","stem Theria",1,"Multituberculata","","Allodontidae","Allacodon",70.6,66,68.3,4.59999999999999
"4985","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Buginbaatar",70.6,66,68.3,4.59999999999999
"4986","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Paressonodon",69.9,66.04,67.97,3.86
"4987","stem Theria","stem Theria",1,"Multituberculata","","Kogaionidae","Kogaionon",70.6,66,68.3,4.59999999999999
"4988","stem Theria","stem Theria",1,"Multituberculata","","Kogaionidae","Litovoi",70.6,66,68.3,4.59999999999999
"4989","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Nidimys",70.6,66,68.3,4.59999999999999
"4990","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Parikimys",69.9,66.04,67.97,3.86
"4991","stem Theria","stem Theria",1,"Multituberculata","","Kogaionidae","Hainina",70.6,56,63.3,14.6
"4992","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Neoplagiaulax",65.96,57.7,61.83,8.25999999999999
"4993","stem Theria","stem Theria",1,"Multituberculata","","Ptilodontidae","Kimbetohia",66.03,65.6,65.815,0.430000000000007
"4994","stem Theria","stem Theria",1,"Multituberculata","","Taeniolabididae","Kimbetopsalis",65.96,65.6,65.78,0.359999999999999
"4995","stem Theria","stem Theria",1,"Multituberculata","","Eucosmodontidae","Stygimys",69.9,62.5,66.2,7.40000000000001
"4996","stem Theria","stem Theria",1,"Multituberculata","","Boffiidae","Boffius",66,61.6,63.8,4.4
"4997","stem Theria","stem Theria",1,"Meridiolestida","","Peligrotheriidae","Peligrotherium",66,61.6,63.8,4.4
"4998","stem Theria","stem Theria",1,"Multituberculata","","Microcosmodontidae","Acheronodon",66.03,61.7,63.865,4.33
"4999","stem Theria","stem Theria",1,"Multituberculata","","Microcosmodontidae","Alopocosmodon",63.39,62.5,62.945,0.890000000000001
"5000","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Xyronomys",66.03,62.5,64.265,3.53
"5001","stem Theria","stem Theria",1,"Multituberculata","","Ptilodontidae","Baiotomeus",63.39,61.7,62.545,1.69
"5002","stem Theria","stem Theria",1,"Multituberculata","","Taeniolabididae","Catopsalis",69.9,61.7,65.8,8.2
"5003","stem Theria","stem Theria",1,"Multituberculata","","Cimolodontidae","Anconodon",63.39,60,61.695,3.39
"5004","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Mimetodon",63.39,57.7,60.545,5.69
"5005","stem Theria","stem Theria",1,"Multituberculata","","Ptilodontidae","Ptilodus",65.96,56.5,61.23,9.45999999999999
"5006","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Parectypodus",69.9,56.5,63.2,13.4
"5007","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Ectypodus",65.96,55.85,60.905,10.11
"5008","stem Theria","stem Theria",1,"Multituberculata","","Microcosmodontidae","Allocosmodon",62.1,60,61.05,2.1
"5009","stem Theria","stem Theria",1,"Multituberculata","","Microcosmodontidae","Microcosmodon",66.03,56.5,61.265,9.53
"5010","stem Theria","stem Theria",1,"Multituberculata","","Ptilodontidae","Prochetodon",65.59,56.5,61.045,9.09
"5011","stem Theria","stem Theria",1,"Multituberculata","","","Neoliotomus",58.89,56.5,57.695,2.39
"5012","stem Theria","stem Theria",1,"Multituberculata","","Nyctitheriidae","Plagioctenodon",58.89,56.5,57.695,2.39
"5013","stem Theria","stem Theria",1,"Multituberculata","","Nyctitheriidae","Wyonycteris",58.89,56.5,57.695,2.39
"5014","stem Theria","stem Theria",1,"Multituberculata","","Cimolodontidae","Liotomus",59.2,56,57.6,3.2
"5015","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Cernaysia",59.2,56,57.6,3.2
"5016","stem Theria","stem Theria",1,"Multituberculata","","Lambdopsalidae","Lambdopsalis",58.7,55.8,57.25,2.90000000000001
"5017","stem Theria","stem Theria",1,"Multituberculata","","Lambdopsalidae","Prionessus",58.7,55.8,57.25,2.90000000000001
"5018","stem Theria","stem Theria",1,"Multituberculata","","Lambdopsalidae","Sphenopsalis",58.7,55.8,57.25,2.90000000000001
"5019","stem Theria","stem Theria",1,"Multituberculata","","Neoplagiaulacidae","Mesodmops",58.7,48.6,53.65,10.1
"5020","stem Theria","stem Theria",1,"Multituberculata","","Cimolomyidae","Gracilocyon",56,47.8,51.9,8.2
"5021","stem Theria","stem Theria",1,"Trituberculata","","","Idiogenomys",37.2,33.9,35.55,3.3
"5022","Xenarthra","Placentalia",0,"Pilosa","","Ernanodontidae","Asiabradypus",58.7,55.8,57.25,2.90000000000001
"5023","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Riostegotherium",58.7,41.3,50,17.4
"5024","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Stegosimpsonia",56,37.2,46.6,18.8
"5025","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Astegotherium",56,33.9,44.95,22.1
"5026","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Prostegotherium",56,33.9,44.95,22.1
"5027","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Lumbreratherium",48.6,37.2,42.9,11.4
"5028","Xenarthra","Placentalia",0,"Cingulata","","","Proeocoleophorus",48.6,37.2,42.9,11.4
"5029","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Coelutaetus",48.6,33.9,41.25,14.7
"5030","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Pucatherium",48.6,33.9,41.25,14.7
"5031","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Utaetus",48.6,33.9,41.25,14.7
"5032","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Machlydotherium",48.6,21,34.8,27.6
"5033","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Meteutatus",48.6,21,34.8,27.6
"5034","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Parutaetus",48.6,21,34.8,27.6
"5035","Xenarthra","Placentalia",0,"Cingulata","","","Eocoleophorus",48.6,21,34.8,27.6
"5036","Xenarthra","Placentalia",0,"Cingulata","","","Pseudoglyptodon",48.6,21,34.8,27.6
"5037","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Pseudostegotherium",48.6,17.5,33.05,31.1
"5038","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Mazzoniphractus",41.3,33.9,37.6,7.4
"5039","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Pseudeutatus",37.2,33.9,35.55,3.3
"5040","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Punatherium",37.2,33.9,35.55,3.3
"5041","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Lomaphorelus",37.2,33.9,35.55,3.3
"5042","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Parastegosimpsonia",37.2,28.4,32.8,8.8
"5043","Xenarthra","Placentalia",0,"Cingulata","","","Yuruatherium",37.2,28.4,32.8,8.8
"5044","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Barrancatatus",37.2,23.03,30.115,14.17
"5045","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Glyptatelus",37.2,21,29.1,16.2
"5046","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Palaeopeltis",37.2,21,29.1,16.2
"5047","Xenarthra","Placentalia",0,"Pilosa","","","Proplatyarthrus",33.9,28.4,31.15,5.5
"5048","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Archaeutatus",33.9,21,27.45,12.9
"5049","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Prozaedyus",33.9,11.608,22.754,22.292
"5050","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Stenotatus",33.9,11.608,22.754,22.292
"5051","Xenarthra","Placentalia",0,"Cingulata","","Peltephilidae","Peltephilus",33.9,11.608,22.754,22.292
"5052","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Dasypodon",29,21,25,8
"5053","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Kuntinaru",29,21,25,8
"5054","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Octodontotherium",29,21,25,8
"5055","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Paroctodontotherium",29,21,25,8
"5056","Xenarthra","Placentalia",0,"Cingulata","","Peltephilidae","Ronwolffia",29,21,25,8
"5057","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Proeuphractus",29,5.333,17.1665,23.667
"5058","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Berthawyleria",29,5.333,17.1665,23.667
"5059","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Doellotatus",29,2.588,15.794,26.412
"5060","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Urotherium",29,2.588,15.794,26.412
"5061","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Clypeotherium",28.4,23.03,25.715,5.37
"5062","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Hyperleptus",23.03,15.97,19.5,7.06
"5063","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Imagocnus",23.03,15.97,19.5,7.06
"5064","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Nematherium",23.03,15.97,19.5,7.06
"5065","Xenarthra","Placentalia",0,"Pilosa","","","Adiastaltus",23.03,15.97,19.5,7.06
"5066","Xenarthra","Placentalia",0,"Pilosa","","","Stegotherium",23.03,15.97,19.5,7.06
"5067","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Parapropalaehoplophorus",23.03,11.8,17.415,11.23
"5068","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Proeutatus",23.03,11.608,17.319,11.422
"5069","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Cochlops",23.03,11.608,17.319,11.422
"5070","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Propalaehoplophorus",23.03,11.608,17.319,11.422
"5071","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Hapalops",23.03,11.608,17.319,11.422
"5072","Xenarthra","Placentalia",0,"Cingulata","","","Eucholoeops",23.03,11.608,17.319,11.422
"5073","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Anadasypus",23.03,5.333,14.1815,17.697
"5074","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Nanoastegotherium",23.03,5.333,14.1815,17.697
"5075","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Neoglyptatelus",23.03,5.333,14.1815,17.697
"5076","Xenarthra","Placentalia",0,"Cingulata","","Pampatheriidae","Scirrotherium",23.03,4.9,13.965,18.13
"5077","Xenarthra","Placentalia",0,"Pilosa","","Nothrotheriidae","Xyophorus",23.03,3.6,13.315,19.43
"5078","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Eremotherium",23.03,0,11.515,23.03
"5079","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Paraeutatus",17.5,16.3,16.9,1.2
"5080","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Encinepeltus",17.5,16.3,16.9,1.2
"5081","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Planops",17.5,16.3,16.9,1.2
"5082","Xenarthra","Placentalia",0,"Cingulata","","Peltephilidae","Anantiosodon",17.5,16.3,16.9,1.2
"5083","Xenarthra","Placentalia",0,"Pilosa","","","Anathitus",17.5,16.3,16.9,1.2
"5084","Xenarthra","Placentalia",0,"Pilosa","","","Pelecyodon",17.5,16.3,16.9,1.2
"5085","Xenarthra","Placentalia",0,"Pilosa","","","Schismotherium",17.5,16.3,16.9,1.2
"5086","Xenarthra","Placentalia",1,"","","","Plagiocoelus",17.5,16.3,16.9,1.2
"5087","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Prepotherium",17.5,11.608,14.554,5.892
"5088","Xenarthra","Placentalia",0,"Pilosa","","Myrmecophagidae","Protamandua",17.5,11.608,14.554,5.892
"5089","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Vetelia",17.5,5.333,11.4165,12.167
"5090","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Eutatus",17.5,0,8.75,17.5
"5091","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Megatherium",17.5,0,8.75,17.5
"5092","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Glossotheriopsis",16.3,11.8,14.05,4.5
"5093","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Neonematherium",16.3,11.8,14.05,4.5
"5094","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Pedrolypeutes",16.3,11.608,13.954,4.692
"5095","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Megathericulus",16.3,10,13.15,6.3
"5096","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Pseudoprepotherium",16.3,5.333,10.8165,10.967
"5097","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Boreostemma",16.3,0.781,8.5405,15.519
"5098","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Metopotoxus",15.97,11.608,13.789,4.362
"5099","Xenarthra","Placentalia",0,"Pilosa","","","Hiskatherium",15.97,11.608,13.789,4.362
"5100","Xenarthra","Placentalia",0,"Pilosa","","","Mirandabradys",15.97,2.588,9.279,13.382
"5101","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Brievabradys",13.8,11.8,12.8,2
"5102","Xenarthra","Placentalia",0,"Pilosa","","Nothrotheriidae","Huilabradys",13.8,11.8,12.8,2
"5103","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Urumacotherium",13.8,5.333,9.5665,8.467
"5104","Xenarthra","Placentalia",0,"Pilosa","","Myrmecophagidae","Neotamandua",13.8,3,8.4,10.8
"5105","Xenarthra","Placentalia",0,"Pilosa","","Nothrotheriidae","Nothrotherium",13.8,0,6.9,13.8
"5106","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Asterostemma",11.62,7.246,9.433,4.374
"5107","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Stenodon",11.62,7.246,9.433,4.374
"5108","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Ranculcus",11.62,6.8,9.21,4.82
"5109","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Pliomorphus",11.62,5.333,8.4765,6.287
"5110","Xenarthra","Placentalia",0,"Pilosa","","Orophodontidae","Octodontobradys",11.62,5.333,8.4765,6.287
"5111","Xenarthra","Placentalia",0,"Cingulata","","Pampatheriidae","Kraglievichia",11.62,5.333,8.4765,6.287
"5112","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Plohophorus",11.62,3,7.31,8.62
"5113","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Paraglyptodon",11.62,2.588,7.104,9.032
"5114","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Thalassocnus",11.62,2.588,7.104,9.032
"5115","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Chasicotatus",11.608,5.333,8.4705,6.275
"5116","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Aspidocalyptus",11.608,5.333,8.4705,6.275
"5117","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Pseudoplohophorus",11.608,5.333,8.4705,6.275
"5118","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Trachycalyptoides",11.608,5.333,8.4705,6.275
"5119","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Paranabradys",11.608,5.333,8.4705,6.275
"5120","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Protomegalonyx",11.608,5.333,8.4705,6.275
"5121","Xenarthra","Placentalia",0,"Pilosa","","Megatheriidae","Urumaquia",11.608,5.333,8.4705,6.275
"5122","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Kiyumylodon",11.608,5.333,8.4705,6.275
"5123","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Lestobradys",11.608,5.333,8.4705,6.275
"5124","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Megabradys",11.608,5.333,8.4705,6.275
"5125","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Bolivartherium",11.608,3.6,7.604,8.008
"5126","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Chorobates",11.608,3,7.304,8.608
"5127","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Eosclerocalyptus",11.608,3,7.304,8.608
"5128","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Proscelidodon",11.608,3,7.304,8.608
"5129","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Acantharodeia",11.608,2.588,7.098,9.02
"5130","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Macroeuphractus",11.608,2.588,7.098,9.02
"5131","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Ringueletia",11.608,2.588,7.098,9.02
"5132","Xenarthra","Placentalia",0,"Cingulata","","Dasypodidae","Chaetophractus",11.608,0,5.804,11.608
"5133","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Lestodon",11.608,0,5.804,11.608
"5134","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Pliometanastes",10.3,4.9,7.6,5.4
"5135","Xenarthra","Placentalia",0,"Pilosa","","Mylodontidae","Thinobadistes",10.3,4.9,7.6,5.4
"5136","Xenarthra","Placentalia",0,"Pilosa","","Megalonychidae","Megalonyx",10.3,0,5.15,10.3
"5137","Xenarthra","Placentalia",0,"Pilosa","","Nothrotheriidae","Chasicobradys",10,9,9.5,1
"5138","Xenarthra","Placentalia",0,"Cingulata","","Doedicuridae","Comaphorus",9,6.8,7.9,2.2
"5139","Xenarthra","Placentalia",0,"Cingulata","","Glyptodontidae","Chlamyphractus",9,6.8,7.9,2.2
